Area(in^2),Density(pcf),Thickness(in),Weight(lbf),Fragility(G)
271.3333333,2,1.5,230,54.65470928
271.3333333,2,1.75,230,53.7466189
271.3333333,2,1.75,230,53.7466189
271.3333333,2,1.75,230,53.7466189
271.3333333,2,1.75,230,53.7466189
271.3333333,2,1.75,230,53.7466189
271.3333333,2,1.75,230,53.7466189
271.3333333,2,1.75,230,53.7466189
271.3333333,2,1.75,230,53.7466189
271.3333333,2,1.75,230,53.7466189
271.3333333,2,1.75,230,53.7466189
271.3333333,2,2,230,53.06555111
271.3333333,2,2,230,53.06555111
271.3333333,2,2,230,53.06555111
271.3333333,2,2,230,53.06555111
271.3333333,2,2,230,53.06555111
271.3333333,2,2,230,53.06555111
271.3333333,2,2,230,53.06555111
271.3333333,2,2,230,53.06555111
271.3333333,2,2,230,53.06555111
271.3333333,2,2,230,53.06555111
271.3333333,2,2.25,230,52.53583173
271.3333333,2,2.25,230,52.53583173
271.3333333,2,2.25,230,52.53583173
271.3333333,2,2.25,230,52.53583173
271.3333333,2,2.25,230,52.53583173
271.3333333,2,2.25,230,52.53583173
271.3333333,2,2.25,230,52.53583173
271.3333333,2,2.25,230,52.53583173
271.3333333,2,2.25,230,52.53583173
271.3333333,2,2.25,230,52.53583173
271.3333333,2,2.5,230,52.11205622
271.3333333,2,2.5,230,52.11205622
271.3333333,2,2.5,230,52.11205622
271.3333333,2,2.5,230,52.11205622
271.3333333,2,2.5,230,52.11205622
271.3333333,2,2.5,230,52.11205622
271.3333333,2,2.5,230,52.11205622
271.3333333,2,2.5,230,52.11205622
271.3333333,2,2.5,230,52.11205622
271.3333333,2,2.5,230,52.11205622
271.3333333,2,2.75,230,51.7653308
271.3333333,2,2.75,230,51.7653308
271.3333333,2,2.75,230,51.7653308
271.3333333,2,2.75,230,51.7653308
271.3333333,2,2.75,230,51.7653308
271.3333333,2,2.75,230,51.7653308
271.3333333,2,2.75,230,51.7653308
271.3333333,2,2.75,230,51.7653308
271.3333333,2,2.75,230,51.7653308
271.3333333,2,2.75,230,51.7653308
271.3333333,2,3,230,51.47639295
271.3333333,2,3,230,51.47639295
271.3333333,2,3,230,51.47639295
271.3333333,2,3,230,51.47639295
271.3333333,2,3,230,51.47639295
271.3333333,2,3,230,51.47639295
271.3333333,2,3,230,51.47639295
271.3333333,2,3,230,51.47639295
271.3333333,2,3,230,51.47639295
271.3333333,2,3,230,51.47639295
299,1.25,0.75,230,42.76867437
299,1.25,0.75,230,42.76867437
299,1.25,0.75,230,42.76867437
299,1.25,0.75,230,42.76867437
299,1.25,0.75,230,42.76867437
299,1.25,0.75,230,42.76867437
299,1.25,0.75,230,42.76867437
299,1.25,0.75,230,42.76867437
299,1.25,0.75,230,42.76867437
299,1.25,0.75,230,42.76867437
299,1.25,1,230,53.1956529
299,1.25,1,230,53.1956529
299,1.25,1,230,53.1956529
299,1.25,1,230,53.1956529
299,1.25,1,230,53.1956529
299,1.25,1,230,53.1956529
299,1.25,1,230,53.1956529
299,1.25,1,230,53.1956529
299,1.25,1,230,53.1956529
299,1.25,1,230,53.1956529
299,1.25,1.25,230,45.83060428
299,1.25,1.25,230,45.83060428
299,1.25,1.25,230,45.83060428
299,1.25,1.25,230,45.83060428
299,1.25,1.25,230,45.83060428
299,1.25,1.25,230,45.83060428
299,1.25,1.25,230,45.83060428
299,1.25,1.25,230,45.83060428
299,1.25,1.25,230,45.83060428
299,1.25,1.25,230,45.83060428
299,1.25,1.5,230,40.92057187
299,1.25,1.5,230,40.92057187
299,1.25,1.5,230,40.92057187
299,1.25,1.5,230,40.92057187
299,1.25,1.5,230,40.92057187
299,1.25,1.5,230,40.92057187
299,1.25,1.5,230,40.92057187
299,1.25,1.5,230,40.92057187
299,1.25,1.5,230,40.92057187
299,1.25,1.5,230,40.92057187
299,1.25,1.75,230,40.57499656
299,1.25,1.75,230,40.57499656
299,1.25,1.75,230,40.57499656
299,1.25,1.75,230,40.57499656
299,1.25,1.75,230,40.57499656
299,1.25,1.75,230,40.57499656
299,1.25,1.75,230,40.57499656
299,1.25,1.75,230,40.57499656
299,1.25,1.75,230,40.57499656
299,1.25,1.75,230,40.57499656
299,1.25,2,230,40.31581508
299,1.25,2,230,40.31581508
299,1.25,2,230,40.31581508
299,1.25,2,230,40.31581508
299,1.25,2,230,40.31581508
299,1.25,2,230,40.31581508
299,1.25,2,230,40.31581508
299,1.25,2,230,40.31581508
299,1.25,2,230,40.31581508
299,1.25,2,230,40.31581508
299,1.25,2.25,230,40.11422949
299,1.25,2.25,230,40.11422949
299,1.25,2.25,230,40.11422949
299,1.25,2.25,230,40.11422949
299,1.25,2.25,230,40.11422949
299,1.25,2.25,230,40.11422949
299,1.25,2.25,230,40.11422949
299,1.25,2.25,230,40.11422949
299,1.25,2.25,230,40.11422949
299,1.25,2.25,230,40.11422949
299,1.25,2.5,230,39.95296101
299,1.25,2.5,230,39.95296101
299,1.25,2.5,230,39.95296101
299,1.25,2.5,230,39.95296101
299,1.25,2.5,230,39.95296101
299,1.25,2.5,230,39.95296101
299,1.25,2.5,230,39.95296101
299,1.25,2.5,230,39.95296101
299,1.25,2.5,230,39.95296101
299,1.25,2.5,230,39.95296101
299,1.25,2.75,230,39.82101407
299,1.25,2.75,230,39.82101407
299,1.25,2.75,230,39.82101407
299,1.25,2.75,230,39.82101407
299,1.25,2.75,230,39.82101407
299,1.25,2.75,230,39.82101407
299,1.25,2.75,230,39.82101407
299,1.25,2.75,230,39.82101407
299,1.25,2.75,230,39.82101407
299,1.25,2.75,230,39.82101407
299,1.25,3,230,39.71105829
299,1.25,3,230,39.71105829
299,1.25,3,230,39.71105829
299,1.25,3,230,39.71105829
299,1.25,3,230,39.71105829
299,1.25,3,230,39.71105829
299,1.25,3,230,39.71105829
299,1.25,3,230,39.71105829
299,1.25,3,230,39.71105829
299,1.25,3,230,39.71105829
299,1.5,0.75,230,57.03323604
299,1.5,0.75,230,57.03323604
299,1.5,0.75,230,57.03323604
299,1.5,0.75,230,57.03323604
299,1.5,0.75,230,57.03323604
299,1.5,0.75,230,57.03323604
299,1.5,0.75,230,57.03323604
299,1.5,0.75,230,57.03323604
299,1.5,0.75,230,57.03323604
299,1.5,0.75,230,57.03323604
299,1.5,1,230,57.07723877
299,1.5,1,230,57.07723877
299,1.5,1,230,57.07723877
299,1.5,1,230,57.07723877
299,1.5,1,230,57.07723877
299,1.5,1,230,57.07723877
299,1.5,1,230,57.07723877
299,1.5,1,230,57.07723877
299,1.5,1,230,57.07723877
299,1.5,1,230,57.07723877
299,1.5,1.25,230,60.1976924
299,1.5,1.25,230,60.1976924
299,1.5,1.25,230,60.1976924
299,1.5,1.25,230,60.1976924
299,1.5,1.25,230,60.1976924
299,1.5,1.25,230,60.1976924
299,1.5,1.25,230,60.1976924
299,1.5,1.25,230,60.1976924
299,1.5,1.25,230,60.1976924
299,1.5,1.25,230,60.1976924
299,1.5,1.5,230,62.27799483
299,1.5,1.5,230,62.27799483
299,1.5,1.5,230,62.27799483
299,1.5,1.5,230,62.27799483
299,1.5,1.5,230,62.27799483
299,1.5,1.5,230,62.27799483
299,1.5,1.5,230,62.27799483
299,1.5,1.5,230,62.27799483
299,1.5,1.5,230,62.27799483
299,1.5,1.5,230,62.27799483
299,1.5,1.75,230,60.64638145
299,1.5,1.75,230,60.64638145
299,1.5,1.75,230,60.64638145
299,1.5,1.75,230,60.64638145
299,1.5,1.75,230,60.64638145
299,1.5,1.75,230,60.64638145
299,1.5,1.75,230,60.64638145
299,1.5,1.75,230,60.64638145
299,1.5,1.75,230,60.64638145
299,1.5,1.75,230,60.64638145
299,1.5,2,230,59.42267142
299,1.5,2,230,59.42267142
299,1.5,2,230,59.42267142
299,1.5,2,230,59.42267142
299,1.5,2,230,59.42267142
299,1.5,2,230,59.42267142
299,1.5,2,230,59.42267142
299,1.5,2,230,59.42267142
299,1.5,2,230,59.42267142
299,1.5,2,230,59.42267142
299,1.5,2.25,230,58.47089695
299,1.5,2.25,230,58.47089695
299,1.5,2.25,230,58.47089695
299,1.5,2.25,230,58.47089695
299,1.5,2.25,230,58.47089695
299,1.5,2.25,230,58.47089695
299,1.5,2.25,230,58.47089695
299,1.5,2.25,230,58.47089695
299,1.5,2.25,230,58.47089695
299,1.5,2.25,230,58.47089695
299,1.5,2.5,230,57.70947738
299,1.5,2.5,230,57.70947738
299,1.5,2.5,230,57.70947738
299,1.5,2.5,230,57.70947738
299,1.5,2.5,230,57.70947738
299,1.5,2.5,230,57.70947738
299,1.5,2.5,230,57.70947738
299,1.5,2.5,230,57.70947738
299,1.5,2.5,230,57.70947738
299,1.5,2.5,230,57.70947738
299,1.5,2.75,230,57.08649773
299,1.5,2.75,230,57.08649773
299,1.5,2.75,230,57.08649773
299,1.5,2.75,230,57.08649773
299,1.5,2.75,230,57.08649773
299,1.5,2.75,230,57.08649773
299,1.5,2.75,230,57.08649773
299,1.5,2.75,230,57.08649773
299,1.5,2.75,230,57.08649773
299,1.5,2.75,230,57.08649773
299,1.5,3,230,56.56734802
299,1.5,3,230,56.56734802
299,1.5,3,230,56.56734802
299,1.5,3,230,56.56734802
299,1.5,3,230,56.56734802
299,1.5,3,230,56.56734802
299,1.5,3,230,56.56734802
299,1.5,3,230,56.56734802
299,1.5,3,230,56.56734802
299,1.5,3,230,56.56734802
299,2,0.75,230,62.73846154
299,2,0.75,230,62.73846154
299,2,0.75,230,62.73846154
299,2,0.75,230,62.73846154
299,2,0.75,230,62.73846154
299,2,0.75,230,62.73846154
299,2,0.75,230,62.73846154
299,2,0.75,230,62.73846154
299,2,0.75,230,62.73846154
299,2,0.75,230,62.73846154
299,2,1,230,61.06593407
299,2,1,230,61.06593407
299,2,1,230,61.06593407
299,2,1,230,61.06593407
299,2,1,230,61.06593407
299,2,1,230,61.06593407
299,2,1,230,61.06593407
299,2,1,230,61.06593407
299,2,1,230,61.06593407
299,2,1,230,61.06593407
299,2,1.25,230,60.49720913
299,2,1.25,230,60.49720913
299,2,1.25,230,60.49720913
299,2,1.25,230,60.49720913
299,2,1.25,230,60.49720913
299,2,1.25,230,60.49720913
299,2,1.25,230,60.49720913
299,2,1.25,230,60.49720913
299,2,1.25,230,60.49720913
299,2,1.25,230,60.49720913
299,2,1.5,230,60.11805917
299,2,1.5,230,60.11805917
299,2,1.5,230,60.11805917
299,2,1.5,230,60.11805917
299,2,1.5,230,60.11805917
299,2,1.5,230,60.11805917
299,2,1.5,230,60.11805917
299,2,1.5,230,60.11805917
299,2,1.5,230,60.11805917
299,2,1.5,230,60.11805917
299,2,1.75,230,59.53363231
299,2,1.75,230,59.53363231
299,2,1.75,230,59.53363231
299,2,1.75,230,59.53363231
299,2,1.75,230,59.53363231
299,2,1.75,230,59.53363231
299,2,1.75,230,59.53363231
299,2,1.75,230,59.53363231
299,2,1.75,230,59.53363231
299,2,1.75,230,59.53363231
299,2,2,230,59.09531217
299,2,2,230,59.09531217
299,2,2,230,59.09531217
299,2,2,230,59.09531217
299,2,2,230,59.09531217
299,2,2,230,59.09531217
299,2,2,230,59.09531217
299,2,2,230,59.09531217
299,2,2,230,59.09531217
299,2,2,230,59.09531217
299,2,2.25,230,58.7543965
299,2,2.25,230,58.7543965
299,2,2.25,230,58.7543965
299,2,2.25,230,58.7543965
299,2,2.25,230,58.7543965
299,2,2.25,230,58.7543965
299,2,2.25,230,58.7543965
299,2,2.25,230,58.7543965
299,2,2.25,230,58.7543965
299,2,2.25,230,58.7543965
299,2,2.5,230,58.48166397
299,2,2.5,230,58.48166397
299,2,2.5,230,58.48166397
299,2,2.5,230,58.48166397
299,2,2.5,230,58.48166397
299,2,2.5,230,58.48166397
299,2,2.5,230,58.48166397
299,2,2.5,230,58.48166397
299,2,2.5,230,58.48166397
299,2,2.5,230,58.48166397
299,2,2.75,230,58.25851917
299,2,2.75,230,58.25851917
299,2,2.75,230,58.25851917
299,2,2.75,230,58.25851917
299,2,2.75,230,58.25851917
299,2,2.75,230,58.25851917
299,2,2.75,230,58.25851917
299,2,2.75,230,58.25851917
299,2,2.75,230,58.25851917
299,2,2.75,230,58.25851917
299,2,3,230,58.07256517
299,2,3,230,58.07256517
299,2,3,230,58.07256517
299,2,3,230,58.07256517
299,2,3,230,58.07256517
299,2,3,230,58.07256517
299,2,3,230,58.07256517
299,2,3,230,58.07256517
299,2,3,230,58.07256517
299,2,3,230,58.07256517
112.25,1.25,0.75,230,22.01143158
112.25,1.25,0.75,237.7777778,21.6776171
112.25,1.25,0.75,245.5555556,21.34380261
112.25,1.25,0.75,253.3333333,21.00998812
112.25,1.25,0.75,261.1111111,20.67617364
112.25,1.25,0.75,268.8888889,20.34235915
112.25,1.25,0.75,276.6666667,20.30957535
112.25,1.25,0.75,284.4444444,20.46735516
112.25,1.25,0.75,292.2222222,20.62513496
112.25,1.25,0.75,300,20.78291477
112.25,1.25,1.3125,230,18.01555343
112.25,1.25,1.3125,237.7777778,17.57767081
112.25,1.25,1.3125,245.5555556,17.13978818
112.25,1.25,1.3125,253.3333333,16.70190556
112.25,1.25,1.3125,261.1111111,16.26402293
112.25,1.25,1.3125,268.8888889,15.82614031
112.25,1.25,1.3125,276.6666667,15.43415781
112.25,1.25,1.3125,284.4444444,15.25839252
112.25,1.25,1.3125,292.2222222,15.08992307
112.25,1.25,1.3125,300,14.92145362
112.25,1.25,1.875,230,16.62758946
112.25,1.25,1.875,237.7777778,16.19672609
112.25,1.25,1.875,245.5555556,15.76586273
112.25,1.25,1.875,253.3333333,15.33499937
112.25,1.25,1.875,261.1111111,14.90413601
112.25,1.25,1.875,268.8888889,14.47699889
112.25,1.25,1.875,276.6666667,14.12709949
112.25,1.25,1.875,284.4444444,13.91909911
112.25,1.25,1.875,292.2222222,13.71722723
112.25,1.25,1.875,300,13.51535536
112.25,1.25,2.4375,230,16.04436282
112.25,1.25,2.4375,237.7777778,15.60139721
112.25,1.25,2.4375,245.5555556,15.15843161
112.25,1.25,2.4375,253.3333333,14.71546601
112.25,1.25,2.4375,261.1111111,14.27250041
112.25,1.25,2.4375,268.8888889,13.83670066
112.25,1.25,2.4375,276.6666667,13.54943497
112.25,1.25,2.4375,284.4444444,13.31674583
112.25,1.25,2.4375,292.2222222,13.0864138
112.25,1.25,2.4375,300,12.85608178
112.25,1.25,3,230,15.67984617
112.25,1.25,3,237.7777778,15.22931667
112.25,1.25,3,245.5555556,14.77878716
112.25,1.25,3,253.3333333,14.32825766
112.25,1.25,3,261.1111111,13.87772816
112.25,1.25,3,268.8888889,13.43651426
112.25,1.25,3,276.6666667,13.18839464
112.25,1.25,3,284.4444444,12.94027503
112.25,1.25,3,292.2222222,12.69215541
112.25,1.25,3,300,12.4440358
112.25,1.5,0.75,230,24.09715261
112.25,1.5,0.75,237.7777778,23.44912097
112.25,1.5,0.75,245.5555556,22.91797832
112.25,1.5,0.75,253.3333333,22.61089712
112.25,1.5,0.75,261.1111111,22.30381593
112.25,1.5,0.75,268.8888889,21.99673474
112.25,1.5,0.75,276.6666667,21.68965354
112.25,1.5,0.75,284.4444444,21.38257235
112.25,1.5,0.75,292.2222222,21.07549115
112.25,1.5,0.75,300,20.76840996
112.25,1.5,1.3125,230,20.26706729
112.25,1.5,1.3125,237.7777778,19.60880677
112.25,1.5,1.3125,245.5555556,19.13340881
112.25,1.5,1.3125,253.3333333,18.74108068
112.25,1.5,1.3125,261.1111111,18.34875256
112.25,1.5,1.3125,268.8888889,17.95642444
112.25,1.5,1.3125,276.6666667,17.56409632
112.25,1.5,1.3125,284.4444444,17.17176819
112.25,1.5,1.3125,292.2222222,16.77944007
112.25,1.5,1.3125,300,16.38711195
112.25,1.5,1.875,230,19.12128197
112.25,1.5,1.875,237.7777778,18.49087499
112.25,1.5,1.875,245.5555556,18.01407256
112.25,1.5,1.875,253.3333333,17.60704879
112.25,1.5,1.875,261.1111111,17.20002502
112.25,1.5,1.875,268.8888889,16.79300126
112.25,1.5,1.875,276.6666667,16.38597749
112.25,1.5,1.875,284.4444444,15.97895372
112.25,1.5,1.875,292.2222222,15.57192996
112.25,1.5,1.875,300,15.16490619
112.25,1.5,2.4375,230,18.47674217
112.25,1.5,2.4375,237.7777778,17.95535374
112.25,1.5,2.4375,245.5555556,17.49304398
112.25,1.5,2.4375,253.3333333,17.05757216
112.25,1.5,2.4375,261.1111111,16.62210035
112.25,1.5,2.4375,268.8888889,16.18662854
112.25,1.5,2.4375,276.6666667,15.75115672
112.25,1.5,2.4375,284.4444444,15.31568491
112.25,1.5,2.4375,292.2222222,14.8802131
112.25,1.5,2.4375,300,14.44474128
112.25,1.5,3,230,18.0739048
112.25,1.5,3,237.7777778,17.62065296
112.25,1.5,3,245.5555556,17.16740112
112.25,1.5,3,253.3333333,16.71414927
112.25,1.5,3,261.1111111,16.26089743
112.25,1.5,3,268.8888889,15.80764559
112.25,1.5,3,276.6666667,15.35439374
112.25,1.5,3,284.4444444,14.9011419
112.25,1.5,3,292.2222222,14.44789006
112.25,1.5,3,300,13.99463821
112.25,2,0.75,230,28.5233853
112.25,2,0.75,237.7777778,27.87581727
112.25,2,0.75,245.5555556,27.22824923
112.25,2,0.75,253.3333333,26.5806812
112.25,2,0.75,261.1111111,25.93311316
112.25,2,0.75,268.8888889,25.28554513
112.25,2,0.75,276.6666667,24.63797709
112.25,2,0.75,284.4444444,23.99040905
112.25,2,0.75,292.2222222,23.34284102
112.25,2,0.75,300,22.89593897
112.25,2,1.3125,230,24.73999563
112.25,2,1.3125,237.7777778,24.1784256
112.25,2,1.3125,245.5555556,23.61685557
112.25,2,1.3125,253.3333333,23.05528554
112.25,2,1.3125,261.1111111,22.49371551
112.25,2,1.3125,268.8888889,21.93214548
112.25,2,1.3125,276.6666667,21.37057545
112.25,2,1.3125,284.4444444,20.88470887
112.25,2,1.3125,292.2222222,20.51030191
112.25,2,1.3125,300,20.13589495
112.25,2,1.875,230,23.00094524
112.25,2,1.875,237.7777778,22.38324929
112.25,2,1.875,245.5555556,21.78682283
112.25,2,1.875,253.3333333,21.20457308
112.25,2,1.875,261.1111111,20.63934515
112.25,2,1.875,268.8888889,20.09266683
112.25,2,1.875,276.6666667,19.59962789
112.25,2,1.875,284.4444444,19.21503042
112.25,2,1.875,292.2222222,18.92405904
112.25,2,1.875,300,18.63308765
112.25,2,2.4375,230,21.76244525
112.25,2,2.4375,237.7777778,21.09963151
112.25,2,2.4375,245.5555556,20.47772064
112.25,2,2.4375,253.3333333,19.88307266
112.25,2,2.4375,261.1111111,19.32115896
112.25,2,2.4375,268.8888889,18.79491758
112.25,2,2.4375,276.6666667,18.37182886
112.25,2,2.4375,284.4444444,18.05944928
112.25,2,2.4375,292.2222222,17.78307972
112.25,2,2.4375,300,17.50671017
112.25,2,3,230,20.98838276
112.25,2,3,237.7777778,20.29737039
112.25,2,3,245.5555556,19.65953176
112.25,2,3,253.3333333,19.0571349
112.25,2,3,261.1111111,18.49729258
112.25,2,3,268.8888889,17.98382429
112.25,2,3,276.6666667,17.60445447
112.25,2,3,284.4444444,17.33721106
112.25,2,3,292.2222222,17.06996765
112.25,2,3,300,16.80272424
174.5,1.25,0.75,230,28.78918327
174.5,1.25,0.75,237.7777778,27.94217058
174.5,1.25,0.75,245.5555556,27.0951579
174.5,1.25,0.75,253.3333333,26.52350986
174.5,1.25,0.75,261.1111111,26.17566847
174.5,1.25,0.75,268.8888889,25.82782708
174.5,1.25,0.75,276.6666667,25.47998569
174.5,1.25,0.75,284.4444444,25.1321443
174.5,1.25,0.75,292.2222222,24.78430291
174.5,1.25,0.75,300,24.43646152
174.5,1.25,1.3125,230,28.34514007
174.5,1.25,1.3125,237.7777778,27.69323593
174.5,1.25,1.3125,245.5555556,27.04133179
174.5,1.25,1.3125,253.3333333,26.38942765
174.5,1.25,1.3125,261.1111111,25.73752351
174.5,1.25,1.3125,268.8888889,25.08561937
174.5,1.25,1.3125,276.6666667,24.43371524
174.5,1.25,1.3125,284.4444444,23.7818111
174.5,1.25,1.3125,292.2222222,23.12990696
174.5,1.25,1.3125,300,22.47800282
174.5,1.25,1.875,230,26.50851098
174.5,1.25,1.875,237.7777778,25.84951146
174.5,1.25,1.875,245.5555556,25.19051193
174.5,1.25,1.875,253.3333333,24.53151241
174.5,1.25,1.875,261.1111111,23.87251288
174.5,1.25,1.875,268.8888889,23.21351336
174.5,1.25,1.875,276.6666667,22.55451383
174.5,1.25,1.875,284.4444444,21.89551431
174.5,1.25,1.875,292.2222222,21.23651478
174.5,1.25,1.875,300,20.57751526
174.5,1.25,2.4375,230,25.92201876
174.5,1.25,2.4375,237.7777778,25.22934755
174.5,1.25,2.4375,245.5555556,24.53667634
174.5,1.25,2.4375,253.3333333,23.84400513
174.5,1.25,2.4375,261.1111111,23.15133392
174.5,1.25,2.4375,268.8888889,22.45866271
174.5,1.25,2.4375,276.6666667,21.7659915
174.5,1.25,2.4375,284.4444444,21.07332029
174.5,1.25,2.4375,292.2222222,20.38064908
174.5,1.25,2.4375,300,19.68797787
174.5,1.25,3,230,25.55546113
174.5,1.25,3,237.7777778,24.84174511
174.5,1.25,3,245.5555556,24.1280291
174.5,1.25,3,253.3333333,23.41431309
174.5,1.25,3,261.1111111,22.70059707
174.5,1.25,3,268.8888889,21.98688106
174.5,1.25,3,276.6666667,21.27316505
174.5,1.25,3,284.4444444,20.55944903
174.5,1.25,3,292.2222222,19.84573302
174.5,1.25,3,300,19.13201701
174.5,1.5,0.75,230,34.49106621
174.5,1.5,0.75,237.7777778,33.58415404
174.5,1.5,0.75,245.5555556,32.67724188
174.5,1.5,0.75,253.3333333,31.77032971
174.5,1.5,0.75,261.1111111,30.86341755
174.5,1.5,0.75,268.8888889,29.95650538
174.5,1.5,0.75,276.6666667,29.04959321
174.5,1.5,0.75,284.4444444,28.14268105
174.5,1.5,0.75,292.2222222,27.59845986
174.5,1.5,0.75,300,27.18160283
174.5,1.5,1.3125,230,31.60314478
174.5,1.5,1.3125,237.7777778,30.61139495
174.5,1.5,1.3125,245.5555556,29.61964512
174.5,1.5,1.3125,253.3333333,28.62789529
174.5,1.5,1.3125,261.1111111,27.63614546
174.5,1.5,1.3125,268.8888889,26.64439563
174.5,1.5,1.3125,276.6666667,25.70705833
174.5,1.5,1.3125,284.4444444,25.17485182
174.5,1.5,1.3125,292.2222222,24.64264531
174.5,1.5,1.3125,300,24.1104388
174.5,1.5,1.875,230,30.87734295
174.5,1.5,1.875,237.7777778,29.67214406
174.5,1.5,1.875,245.5555556,28.46694517
174.5,1.5,1.875,253.3333333,27.3750561
174.5,1.5,1.875,261.1111111,26.44553743
174.5,1.5,1.875,268.8888889,25.51601877
174.5,1.5,1.875,276.6666667,24.63220662
174.5,1.5,1.875,284.4444444,24.08870434
174.5,1.5,1.875,292.2222222,23.54520207
174.5,1.5,1.875,300,23.00169979
174.5,1.5,2.4375,230,30.30290952
174.5,1.5,2.4375,237.7777778,29.02354454
174.5,1.5,2.4375,245.5555556,27.74417956
174.5,1.5,2.4375,253.3333333,26.68271808
174.5,1.5,2.4375,261.1111111,25.93350738
174.5,1.5,2.4375,268.8888889,25.18429668
174.5,1.5,2.4375,276.6666667,24.45266542
174.5,1.5,2.4375,284.4444444,23.85192256
174.5,1.5,2.4375,292.2222222,23.25117971
174.5,1.5,2.4375,300,22.65043685
174.5,1.5,3,230,29.94388862
174.5,1.5,3,237.7777778,28.61816984
174.5,1.5,3,245.5555556,27.29245106
174.5,1.5,3,253.3333333,26.25000682
174.5,1.5,3,261.1111111,25.6134886
174.5,1.5,3,268.8888889,24.97697038
174.5,1.5,3,276.6666667,24.34045217
174.5,1.5,3,284.4444444,23.70393395
174.5,1.5,3,292.2222222,23.06741573
174.5,1.5,3,300,22.43089752
174.5,2,0.75,230,38.77381805
174.5,2,0.75,237.7777778,37.75238114
174.5,2,0.75,245.5555556,36.73094423
174.5,2,0.75,253.3333333,35.70950732
174.5,2,0.75,261.1111111,34.68807041
174.5,2,0.75,268.8888889,33.6666335
174.5,2,0.75,276.6666667,32.85530532
174.5,2,0.75,284.4444444,32.43874652
174.5,2,0.75,292.2222222,32.02218771
174.5,2,0.75,300,31.6056289
174.5,2,1.3125,230,36.22037401
174.5,2,1.3125,237.7777778,35.35579058
174.5,2,1.3125,245.5555556,34.49120714
174.5,2,1.3125,253.3333333,33.62662371
174.5,2,1.3125,261.1111111,32.76204028
174.5,2,1.3125,268.8888889,31.89745684
174.5,2,1.3125,276.6666667,31.03287341
174.5,2,1.3125,284.4444444,30.16828998
174.5,2,1.3125,292.2222222,29.30370654
174.5,2,1.3125,300,28.43912311
174.5,2,1.875,230,34.37755889
174.5,2,1.875,237.7777778,33.45555927
174.5,2,1.875,245.5555556,32.53355964
174.5,2,1.875,253.3333333,31.65701643
174.5,2,1.875,261.1111111,30.8325792
174.5,2,1.875,268.8888889,30.00814198
174.5,2,1.875,276.6666667,29.19577634
174.5,2,1.875,284.4444444,28.40398327
174.5,2,1.875,292.2222222,27.61219021
174.5,2,1.875,300,26.83353436
174.5,2,2.4375,230,33.17687116
174.5,2,2.4375,237.7777778,32.16452843
174.5,2,2.4375,245.5555556,31.15218571
174.5,2,2.4375,253.3333333,30.22725917
174.5,2,2.4375,261.1111111,29.40253646
174.5,2,2.4375,268.8888889,28.57781374
174.5,2,2.4375,276.6666667,27.7763056
174.5,2,2.4375,284.4444444,27.01436011
174.5,2,2.4375,292.2222222,26.25241462
174.5,2,2.4375,300,25.51573302
174.5,2,3,230,32.42644132
174.5,2,3,237.7777778,31.35763416
